nodes,presence,random,mainnodeto,branchnodeto,maindiameter.171221,mainlength.171221,branchdiameter.171221,branchlength.171221,maindiameter.180109,mainlength.180109,branchdiameter.180109,branchlength.180109
19-4,180222,,,,,,,,,,,
19-2,180222,,,,,,,,,,,
19,180222,,,,,,,,,,,
19-4-1,180222,,,,,,,,,,,
19-1,180222,,,,,,,,,,,
19-4-3,180222,,,,,,,,,,,
19-5,180222,,,,,,,,,,,
19-4-2,180222,,,,,,,,,,,
19-3,180222,,,,,,,,,,,
19-4-4,180222,,,,,,,,,,,
