nodes,presence,random,mainnodeto,branchnodeto,maindiameter.171221,mainlength.171221,branchdiameter.171221,branchlength.171221,maindiameter.180109,mainlength.180109,branchdiameter.180109,branchlength.180109
17-3-1,180222,,,,,,,,,,,
17-4,180222,,,,,,,,,,,
17-5,180222,,,,,,,,,,,
17-3,180222,,,,,,,,,,,
17-2,180222,,,,,,,,,,,
17,180222,,,,,,,,,,,
17-6,180222,,,,,,,,,,,
17-7,180222,,,,,,,,,,,
17-1,180222,,,,,,,,,,,
