"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"112","19-4-4",-88.090018,41.819889,42.458905,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.91771355,-7318878.14859229,42.458905,34.0455853413377,8.41331965866233,8.6817731180976,2.14225040443177,1.97457346133888,-0.830840803682804,1.15099154209875,65.9469576175125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"113","19-5",-88.090017,41.81989,42.109892,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644925.0287833,-7318878.06550821,42.109892,34.0455853413377,8.06430665866233,8.36313874322675,2.21563709878549,2.08564321883023,-0.747756723314524,1.09695922179077,62.8511337065662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"114","2",-88.090003,41.819874,35.798488,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644923.25166719,-7318876.90233108,35.798488,34.0455853413377,1.75290265866233,1.82768455058021,0.517458293666375,0.308527102693915,0.41542040463537,-0.179282955116664,-10.2721566668182,-88.090008,41.819882,103.049608,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644924.14815927,-7318876.20440213,103.049608,101.593858888762,1.45574911123803,1.48110385423324,0.272879372899887,0.11106975749135,0.249252203851938,0,0,"both",0.395168833283131,0.244578920766488,1.60432588495018,0.297153547424294,1.65439420240673,0.346580696346966,-5.13607833340911,-10.2721566668182
"115","2-1",-88.089996,41.819879,35.964633,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644923.80701597,-7318876.32074252,35.964633,34.0455853413377,1.91904765866233,2.32874480155142,1.31920750245569,0.863875889219344,0.997008968144655,-0.104109970392587,-5.96506190872718,-88.09,41.819887,103.226347,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644924.70350805,-7318875.53972959,103.226347,101.593858888762,1.63248811123803,1.98604872896698,1.13109332970266,0.666418544948101,0.913924747146666,0.21084586065191,12.0805779431579,"both",1.22515041607917,0.188114172753035,1.77576788495018,0.286559547424297,2.1573967652592,0.342696072584436,3.05775801721536,-18.0456398518851
"116","2-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.089988,41.819891,103.541464,41.819881,-88.090011,0.729894616242219,111069.75739815,83084.0678820478,4644925.14778708,-7318874.54272077,103.541464,101.593858888762,1.94760511123803,2.94592631393047,2.21027513621889,1.11069757398218,1.9109335616231,0.107307075367412,6.14824253044492,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"117","2-2",-88.089981,41.819883,36.239406,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.251295,-7318875.07448131,36.239406,34.0455853413377,2.19382065866233,3.39946752552982,2.59683083291118,1.30815491825342,2.24327017646283,-0.290151972194892,-16.6244834241645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"118","2-2-1",-88.089979,41.819882,36.136574,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.14022525,-7318874.90831315,36.136574,34.0455853413377,2.09098865866233,3.40743885543636,2.69042858721114,1.19708516076207,2.40943833719939,-0.356977235771187,-20.4532889919355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"119","2-2-2",-88.089974,41.819881,35.967189,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.02915549,-7318874.49289274,35.967189,34.0455853413377,1.92160365866233,3.58494309298564,3.02642633463314,1.08601540420204,2.82485873997211,-0.451057653369003,-25.8436998551187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"120","2-3",-88.089979,41.819885,36.51494,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.47343452,-7318874.90831315,36.51494,34.0455853413377,2.46935465866233,3.7742425174552,2.85432901928093,1.5302944323048,2.40943833719939,-0.252239854456994,-14.4522790853799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"121","2-3-1",-88.089979,41.819884,36.574724,41.8198712222222,-88.090008,0.729894445587803,111069.757208431,83084.0805208178,4644924.36236476,-7318874.90831315,36.574724,34.0455853413377,2.52913865866233,3.7704289060728,2.79635330046277,1.41922467574477,2.40943833719939,-0.285774750634552,-16.3736871027634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
