"","node","is.in","vert.dist","center.dist","hor.dist","theta"
"71","11-4.1-1-1","180109",15.4445480818104,15.4958424330792,1.2597885772872,-11.1567039648979
"72","11-4.2","180109",15.4285480818104,15.4631647402858,1.03410244776893,-23.4257524548568
"73","11-4.3","180109",15.6123470818104,15.6285214156081,0.710844733542342,-29.0088814194041
"74","11-5","171221",15.0054124434932,15.1098693054798,1.77362561701749,-48.5462904591646
"75","11-6","both",15.5077567626518,15.5663767067774,1.12095034463008,-46.824133568916
"76","12","both",14.3847617626518,14.5182983193022,1.96153769470923,-16.8698682307966
"77","12-1","both",14.7380942626518,14.8917767390243,2.127635202487,-19.0903601688189
"78","12-1-1","both",14.9014467626518,15.0749148307142,2.27391608423836,-20.6541763158709
"79","12-1-2","both",15.3853182626518,15.6051590849549,2.6061516749741,-19.4589135782092
"80","12-2","171221",14.7096064434932,14.8649111933562,2.14314326723854,-15.7455564776618
"81","12-2-1","171221",14.7900844434932,14.9445528842308,2.14314326723854,-15.7455564776618
"82","12-3","171221",15.0993404434932,15.2669622558289,2.25611495549189,-23.8960789392937
"83","12-4","both",15.4820412626518,15.6180451538094,2.04503852400213,-22.5794189407412
"84","12-5","both",15.5873167626518,15.7194532555719,2.0142665240965,-25.7180146003627
"85","12-5-1","171221",15.4243954434932,15.5936137795195,2.29102944275426,-25.7961063707612
"86","12-5-2","171221",15.5585784434932,15.7318385964951,2.32838623167208,-27.6371377946926
"87","12-5-3","171221",15.6235394434932,15.8019852881678,2.36806974244482,-29.4182554258209
"88","12-5-4","171221",15.9962044434932,16.162939455287,2.31561120165767,-32.560364322604
"89","12-5-4-1","171221",16.0730304434933,16.2396099077726,2.32004791311808,-37.5013290003406
"90","12-6","180109",16.2843610818104,16.3936249267913,1.88958259875878,-35.4187004538456
"91","12-7","180109",16.5806320818104,16.7086674887914,2.06451181121146,-40.0657824937205
"92","13","both",14.9875887626518,15.105323120624,1.88134123082048,-11.9253310252451
"93","13-1","both",15.5280777626518,15.6131210833574,1.62238751641134,-11.3186049047193
"94","13-2","both",15.8712907626518,15.9396509538222,1.47099394928013,-13.1849636150714
"95","13-3","180109",16.3078490818104,16.3692041490628,1.41594590242327,4.67940676691361
"96","13-4","180109",16.5562290818104,16.6047198514351,1.26806937320373,1.43853852004746
"97","13-5","180109",16.6738260818104,16.7182867295124,1.21845597529328,6.02028076423497
"98","14","both",15.5493987626518,15.6832290429715,2.0440685480151,-7.03819752136648
"99","14-1","171221",15.5067764434932,15.6435881747375,2.06439708203369,-2.30650811699695
"100","14-2","171221",15.6010254434932,15.7367985161986,2.06272456981242,0
"101","14-3","180109",16.1519070818104,16.3273766401236,2.38728414082085,-5.32317377510631
"102","14-3-1","180109",16.3989740818105,16.5939634313997,2.53638944697744,0
"103","2","180109",4.94472608181044,4.98285460962144,0.615243071061449,25.0590043660026
"104","3","180109",6.32025008181043,6.47249161990519,1.39555962721706,-0.914928088689089
"105","3-5-1-.1","171221",7.31118544349323,8.09891973235385,3.48411656549595,28.4844400100191
"106","3-5-1-1","171221",7.35675144349324,8.15039041749221,3.50814369092957,25.2322363168641
"107","3-5-1-2","171221",7.41285644349324,8.15873192459412,3.40800028837324,26.0282789563097
"108","3-5-10","180109",8.90722208181043,9.95253904350969,4.44009326454899,2.67114502592414
"109","3-5-11","180109",9.21383208181044,10.3069057507515,4.61926450022886,0.705129647912965
"110","3-5-11-1","180109",9.40219308181045,10.5261473494599,4.73270992930019,-1.63540894868298
"111","3-5-4","171221",7.65611444349324,8.55168387755749,3.80988303886233,39.2277125974501
"112","3-5-5","171221",7.68454944349324,8.56338167707023,3.77878361350447,41.2690116090311
"113","3-5-6","171221",7.68180544349323,8.5371004116709,3.7245064864045,40.3083256704081
"114","3-5-6-1","180109",7.97687108181043,9.08192411658589,4.34175925214663,5.27068890519866
"115","3-5-6-2","180109",8.02360408181045,9.0874623317927,4.26658518842715,4.79974472956662
"116","3-5-7","both",8.12878726265183,9.15120864986964,4.19626009744184,20.3836561010398
"117","3-5-7-1","both",8.34477526265184,9.47641473429634,4.48308822937512,17.6693748390215
"118","3-5-7-1-1","both",8.35884576265182,9.51563370944517,4.53966887719027,17.5627941915037
"119","3-5-7-1-2","180109",8.26582808181044,9.79143513393551,5.24864631157603,-5.34954653364572
"120","3-5-7-1-3","180109",8.28734008181044,9.95393195559297,5.5136880347906,-6.221970152674
"121","3-5-7-1-4","180109",8.23197108181043,9.94534388993242,5.58072730002577,-5.71507113971047
"122","3-5-7-2","both",8.44408076265184,9.51285268202174,4.37471118996072,18.4441205545908
"123","3-5-7-3","both",8.48694726265182,9.60135456456796,4.48308822937512,17.6693748390215
"124","3-5-7-4","180109",8.68713708181045,10.0501057002771,5.05354072988204,-3.84937884624517
"125","3-5-7-5","180109",8.74234208181045,10.1969031170946,5.24864631157603,-5.34954653364572
"126","3-5-7-5-1","180109",8.79869008181043,10.3136606464964,5.38095240411389,-7.27345207239273
"127","3-5-7-6","180109",8.98708708181044,10.3077835526014,5.04803600930462,-6.99608063479038
"128","3-5-7-7","180109",9.11022408181043,10.5147489704078,5.25012029289746,-8.37772709666711
"129","3-5-7-8","180109",9.47989608181044,10.8054364994885,5.18546316374482,-8.95065398037978
"130","3-5-8","both",8.11680426265183,9.17001927569018,4.25968204630786,21.1014391464175
"131","3-5-8-1","180109",8.27335308181043,9.52133346272886,4.71247490096003,2.87645492338286
"132","3-5-8-2","180109",8.49720708181044,9.88916688548346,5.05896170155231,3.48912530094367
"133","3-5-8-3","180109",8.58033708181043,9.99864214303353,5.13328941975369,3.90650114947552
"134","3-5-8-4","180109",8.62258608181043,10.2037307875186,5.45592625004446,2.97670485388215
"135","3-5-9","180109",8.54942708181045,9.63364581168974,4.44009326454899,2.67114502592414
"136","4","180109",7.56644108181044,7.70739718762138,1.46729027913542,0.763635509932283
"137","4-2","180109",10.0495390818105,10.4472290614086,2.85505854663356,-4.10131475071169
"138","4-2-1","180109",10.4403040818104,10.9998401268972,3.46360123233471,-1.70798136442696
"139","4-2-10","both",14.0980862626518,15.4670933195188,6.35777755424949,8.00198613294386
"140","4-2-10-1","both",14.2651907626518,15.6838245947722,6.5122403889989,7.2986722977349
"141","4-2-10-2","180109",14.9620790818104,16.4056443500931,6.72914229983236,-15.6518882995116
"142","4-2-11","171221",14.0362454434932,15.2463497557748,5.95273002289118,27.4246063578467
"143","4-2-12","171221",14.1784244434932,15.3923744998207,5.99144999502489,28.1298446445034
"144","4-2-13","180109",14.6649310818104,16.2146171964978,6.9176301718661,-9.12384301731699
"145","4-2-13-1","180109",14.7543640818105,16.3809899460809,7.11657025223426,-8.96677234914462
"146","4-2-13-2","180109",14.9998790818104,16.7460231576953,7.44532867838172,-8.01251905041982
"147","4-2-14","180109",14.8867210818104,16.4154826844151,6.9176301718661,-9.12384301731699
"148","4-2-2","180109",10.8209750818104,11.4634681721363,3.78386056989666,-6.75733822817895
"149","4-2-4","180109",11.2639220818104,12.2110428222795,4.71525462116812,-6.6795496472553
"150","4-2-4-2","180109",11.3609480818104,12.4051456270093,4.98161587336026,-5.97894735439136
"151","4-2-4-3","180109",11.4931690818104,12.690477466309,5.3810113157112,-5.79650104439951
"152","4-2-4-4","both",11.4454777626518,12.8381259311773,5.80662720412483,17.433425596552
"153","4-2-4-5","180109",11.4902720818104,13.1189925881661,6.33100418688246,-2.11185424152071
"154","4-2-4-6","180109",11.4680820818105,13.3033656027244,6.74259814349104,-1.02028250859756
"155","4-2-4-6-1","180109",11.5443750818104,13.4346346466996,6.87144905102088,-1.45250554481589
"156","4-2-4-6-2","180109",11.6536790818105,13.661948902518,7.13026028088642,-2.26997289757033
"157","4-2-4-7","180109",11.4431660818104,13.5949485848598,7.34006655617542,2.75226069152036
"158","4-2-4-8","180109",11.2806170818104,13.7344169027761,7.83465927228666,3.71423288507301
"159","4-2-5","180109",11.4468090818104,12.2812403974071,4.44965476677521,-5.67781071353979
"160","4-2-5-1","180109",11.7891420818104,12.672725972269,4.64909803543723,-7.29458690156742
"161","4-2-5-2","180109",11.8972300818104,12.7253944153816,4.51570364478101,-6.81922479091042
"162","4-2-5-3","180109",12.1598340818104,13.0428975037376,4.7175852293144,-8.36438519589796
"163","4-2-5-4","180109",12.2240180818104,13.1027565214452,4.7175852293144,-8.36438519589796
"164","4-2-5-5","180109",12.2586250818104,13.1350485074185,4.7175852293144,-8.36438519589796
"165","4-2-6","both",12.2131432626518,13.2768213879029,5.20094920695517,8.98125637801255
"166","4-2-6-1","171221",12.1426764434932,13.1591282193729,5.07129808653856,27.3045085583814
"167","4-2-6-2","171221",12.0429124434932,13.2160734511017,5.44360701587379,27.2497876980406
"168","4-2-6-3","180109",12.0789930818104,13.5866304613305,6.22048659047913,-13.1896362931887
"169","4-2-7","both",12.5562027626518,13.7037569733923,5.48419403345202,7.80516062729424
"170","4-2-7-1","180109",12.7248270818104,14.3215004745827,6.57146494942309,-14.3036660827411
"171","4-2-7-2","180109",12.8375470818104,14.4489426624311,6.63093726290052,-13.8001152386051
"172","4-2-7-3","180109",12.8019790818104,14.5654762501089,6.9471166667456,-16.4351299226781
"173","4-2-7-4","180109",12.9272270818104,14.8481073865885,7.30432015583726,-17.2804337307522
"174","4-2-7.1","180109",12.9502840818105,14.2976632928247,6.05915157719244,-10.3601245329164
"175","4-2-8","both",13.0808982626518,14.3756810848437,5.95530202284924,8.28895995630765
"176","4-2-8-1","180109",13.2416940818104,14.763563343993,6.52842557251289,-10.6825847137266
"177","4-2-8-2","180109",13.4897830818104,15.4798364481132,7.59283141298651,-10.3759265994528
"178","4-2-8-3","180109",13.5164490818104,15.4554260428657,7.49505159323926,-13.320050826469
"179","4-2-8.1","180109",13.3838130818104,14.7744559199172,6.25764293650062,-10.1422405938149
"180","4-2-9","both",13.6100982626518,15.0186401591414,6.34519413123196,7.05566943364969
"181","4-2-9.1","both",13.5767732626518,15.0175160779486,6.41364417871053,7.99494619259168
"182","4-2-9.1-1","180109",14.1620420818104,15.9430266002537,7.32233987530134,-9.90280678873072
"183","4-2-9.1-2","180109",14.2155270818104,16.0236952732757,7.39443033621336,-10.560737976415
"184","6","both",10.5447657626518,10.6392297954674,1.3726138081868,18.2736050341631
"185","6--10","both",14.5487232626518,15.0040698433331,3.57181258608694,85.2973240676744
"186","6-1","both",11.2319117626518,11.3213806450243,1.31922545553468,42.1182034007582
"187","6-10-1","171221",14.6842684434932,14.9392701319579,2.74846363538585,114.925227665568
"188","6-10-2","171221",15.0839994434932,15.3590505830638,2.89368201463245,123.629462194212
"189","6-10-3","171221",15.2667064434932,15.5503715001037,2.95664136469757,125.421908854319
"190","6-10-4","171221",15.4482414434932,15.7286328667148,2.95664136469757,125.421908854319
"191","6-10-5","171221",15.4664694434933,15.7465362923391,2.95664136469757,125.421908854319
"192","6-11","both",14.5366832626518,15.0103741353953,3.64711068146845,84.721692460948
"193","6-11-1","180109",15.0347550818104,15.977114437519,5.40595277259734,56.4525096822689
"194","6-11-1-1","180109",15.1162490818105,16.130873867996,5.63063987854497,55.3320811728929
"195","6-11-1-2","180109",15.2708150818104,16.3186674873803,5.75335687236888,55.9828964306288
"196","6-11-1-3","180109",15.3136080818104,16.3421204839855,5.70598890901551,54.9782636799422
"197","6-11-2","180109",15.0310910818104,16.0595046816983,5.65455493490052,57.7282256547291
"198","6-11-3","180109",15.1082610818104,16.1061153315706,5.58098541099196,58.1219467831046
"199","6-11-4","180109",15.1557760818104,16.1945574812384,5.70667533430421,58.7175162633916
"200","6-11-5","180109",15.2414530818104,16.2565643220466,5.65455493490052,57.7282256547291
"201","6-2","both",11.9718677626519,12.1142490282154,1.71716327720375,65.561360511411
"202","6-2-.1","180109",12.3797900818104,12.5968966065859,2.32864802993598,42.6320865505646
"203","6-2-1","both",13.1136547626518,13.291613675318,2.03148508637381,69.8164743737043
"204","6-2-1-.1","180109",13.5055770818104,13.7952489471109,2.81216663802871,52.2753652371881
"205","6-2-1-1","both",13.4761917626518,13.6708632545594,2.15193593343078,90.0919950800381
"206","6-2-1-2","171221",13.4138314434933,13.4830864520999,1.36482463355201,121.544378409447
"207","6-2-1-3","180109",13.9778910818104,14.3234498645637,3.12726348869332,71.3136777750866
"208","6-2-1-4","180109",14.0249470818104,14.3722956152874,3.14065926289783,73.8378747175142
"209","6-2-1-4-1","180109",14.0708920818104,14.41713371595,3.14065926289783,73.8378747175142
"210","6-2-1-4-2","180109",14.5981310818104,14.9117838181831,3.04234540420809,93.675047043266
"211","6-2-1-5","180109",14.1923680818104,14.6160892117433,3.49381626249107,81.3945891208658
"212","6-2-1-6","180109",14.3498500818104,14.810429539946,3.66478181987256,86.6928284084887
"213","6-2-1-7","180109",14.3308230818105,14.8153285426009,3.75785439087974,87.628670595385
"214","6-2-1-7-1","180109",14.5351120818104,15.1243004932784,4.18030886181736,89.9516562047568
"215","6-2-1-7-2","180109",14.5745640818105,15.2166353366688,4.37356522694689,91.4194543341015
"216","6-2-1-8","180109",14.6222900818104,15.1384414735039,3.91931665090875,97.3134740187109
"217","6-2-10","both",15.5857072626518,15.7578372377337,2.15329003717633,101.475367562854
"218","6-2-10-1","180109",15.8154490818104,16.0949840763824,2.98665075957381,65.4373769127825
"219","6-2-10-2","180109",15.8027780818104,16.095350623938,3.05491679175581,64.539136859953
"220","6-2-11","180109",15.7282560818104,16.0216381821877,3.05202402774446,67.1414816068171
"221","6-2-11-1","180109",15.8960450818104,16.2426876311466,3.33776156129444,73.2515324876335
"222","6-2-11-2","180109",16.0461670818104,16.417999177101,3.47436597984612,73.6561715973348
"223","6-2-12","180109",15.7644800818104,16.0572003448835,3.05202402774446,67.1414816068171
"224","6-2-13","180109",16.1802550818104,16.4545280799798,2.99179541787046,70.7556261718855
"225","6-2-14","180109",16.5240390818104,16.7710010711611,2.86750925921567,72.9131754400111
"226","6-2-2","both",13.7458577626518,13.920784366485,2.05658142999947,65.9580581032031
"227","6-2-2-1","both",13.8316267626518,14.0055659100009,2.05658142999947,65.9580581032031
"228","6-2-2-2","both",14.0158552626518,14.2097226610413,2.21249574794976,62.4675239082918
"229","6-2-2-2-1","171221",14.0482694434932,14.1139125561374,1.35965189857789,77.8741514467874
"230","6-2-2-2-2","both",14.0984812626518,14.2882935106221,2.18075076417211,59.9269276223667
"231","6-2-2-2-2-1","180109",14.2330620818104,14.5219709418659,2.88228794739989,37.9891594079801
"232","6-2-2-2-3","180109",14.5030710818104,14.8519799779011,3.20034974025172,35.2153118280273
"233","6-2-2-2-4","180109",14.7714950818104,15.1303219106849,3.27560287107609,33.1533074152909
"234","6-2-2-3","180109",14.2875550818104,14.6104784432554,3.0548077067245,46.0624085630563
"235","6-2-2-4","180109",15.2080580818104,15.6022000564295,3.48476914316119,45.9568659013848
"236","6-2-3","both",14.0559717626518,14.2308003367658,2.02925411516222,74.7143348927089
"237","6-2-4","both",14.5368147626518,14.6972333671232,2.00046724263034,81.8815442840127
"238","6-2-5","both",14.6169772626518,14.7752525588721,1.98447050068221,79.181953017825
"239","6-2-6","both",14.7483397626519,14.9081247048107,1.98503404082266,83.6239706228342
"240","6-2-7","both",14.7867847626518,14.9560061630803,2.06144819248416,82.5305866182086
"241","6-2-7-1","180109",15.2530560818104,15.5903979472953,3.22564541141387,57.9383859626808
"242","6-2-8","171221",15.0340914434932,15.0739071441172,1.09488403867791,123.414899883835
"243","6-2-9","both",15.2433777626518,15.4018707311557,2.01517835221674,92.1849734613309
"244","6-2-9-1","180109",16.0425170818104,16.2623097859842,2.66465105691886,61.6394529338909
"245","6-2-9-2","180109",16.3276050818104,16.5462926434059,2.68125204590415,58.6872809858915
"246","6-2-9.1","180109",15.4439290818104,15.7182993141257,2.92403622488743,63.6586584776306
"247","6-3","both",12.3687687626518,12.577714294818,2.15725944637811,79.8319143434136
"248","6-3-1","both",12.2030167626518,12.5155561276559,2.69307688582041,89.407278633001
"249","6-3-1-0","180109",12.2118260818104,12.6974693381356,3.47807868520955,59.9063293595663
"250","6-3-1-1","171221",12.0425124434932,12.2380677928383,2.17903587634929,118.724139214502
"251","6-3-1-2","180109",11.9437260818104,12.5352487813273,3.80524234345835,60.9550470541687
"252","6-3-1-3","180109",11.7283420818104,12.3932550418997,4.00484238711164,61.1068350875189
"253","6-3-1-4","180109",11.7936310818104,12.4738640175408,4.06294836716546,62.4513879826355
"254","6-3-2","180109",12.3449080818104,12.8215946375009,3.46360123282749,62.183690665754
"255","6-3-2-1","180109",12.4188050818104,12.8927597185414,3.46360123282749,62.183690665754
"256","6-3-2-2","180109",12.4730700818104,12.9297812378838,3.40613646141452,60.598108654835
"257","6-3-3","180109",12.2205290818104,12.7358321022991,3.58609652666764,65.1967211661038
"258","6-3-4","180109",12.2942230818104,12.8258830195285,3.65449778291207,64.4503392827211
"259","6-3-5","180109",12.2792180818104,12.9509214116712,4.11669390538373,67.6149028137072
"260","6-3-6","180109",12.1995690818104,12.8543319010154,4.05022997366784,66.3662162381903
"261","6-3-7","180109",12.1624770818104,12.9056296128745,4.31618198633213,67.4475235754964
"262","6-3-8","180109",12.1804640818104,13.0621328905199,4.71758522989546,68.8400944929916
"263","6-3-9","180109",12.1018090818104,13.062480500487,4.91676863122655,68.6434928182989
"264","6-3-9-1","180109",12.1573660818104,13.1386181942266,4.98214190951124,68.0499236256835
"265","6-3-9-2","180109",12.2458990818104,13.2455544194575,5.04803600986813,67.4717899314605
"266","6-4","both",12.5357477626518,12.7416936222622,2.15725944637811,79.8319143434136
"267","6-4-.1","both",12.6889102626518,12.902452376828,2.23116409862876,88.2600261297851
"268","6-4-1","171221",12.8331724434932,12.9369995503981,1.63573909978518,120.292465243881
"269","6-4-10","180109",13.5614140818104,14.3050371800324,4.55215738126255,74.295530013262
"270","6-4-11","180109",13.6850530818105,14.5374744544072,4.9048430821558,75.7431329176608
"271","6-4-11-1","180109",13.8145440818104,14.6594377057531,4.9048430821558,75.7431329176608
"272","6-4-12","180109",13.7174080818104,14.5877643178132,4.96342455459393,75.0589990561237
"273","6-4-13","180109",13.9140030818104,14.9162601328265,5.37543808349786,75.7055328279716
"274","6-4-14","180109",13.9281980818105,14.9583953414287,5.45517088497958,76.5236884704028
"275","6-4-14-1","180109",14.0504580818104,15.2050454525428,5.81188737891402,77.6098013166041
"276","6-4-14-1-1","180109",14.0628810818104,15.2481115551261,5.89408870618921,78.3410311652792
"277","6-4-14-1-1-1","180109",14.0856840818104,15.2691446299062,5.89408870618921,78.3410311652792
"278","6-4-15","180109",14.2628430818104,15.3397122175768,5.64606749355051,79.471124897738
"279","6-4-15-1","180109",14.2943830818105,15.4850811665654,5.95469151556723,80.9593757996931
"280","6-4-16","180109",14.5254770818104,15.6348752142931,5.78444798682776,79.5662350425994
"281","6-4-2","both",12.9445207626518,13.2109032981588,2.52135191351784,90.1030630862782
"282","6-4-3","171221",12.8158264434933,12.936702229674,1.76432909331294,122.046256112036
"283","6-4-4","171221",12.9026854434933,13.0312103579575,1.82569212618289,125.002123044461
"284","6-4-5","both",13.0602627626518,13.3447223928891,2.64386678810028,93.2432636144184
"285","6-4-6","both",13.1193887626518,13.4053900699468,2.64016435769875,94.7393183710644
"286","6-4-6.1","180109",13.4117100818104,13.9720711449684,3.91724453685537,67.7993282289773
"287","6-4-6.1-1","180109",13.4681880818104,14.0262929874056,3.91724453685537,67.7993282289773
"288","6-4-7","both",13.3536617626518,13.7322515790436,3.10630160516015,99.1626713300913
"289","6-4-7.1","180109",13.4798390818104,14.0386823185226,3.921548108706,69.8261241614255
"290","6-4-7.2","180109",13.4070940818104,13.9891454405678,3.99324660381014,71.0543531574406
"291","6-4-7.3","180109",13.5154080818104,14.1110362879684,4.05648733542889,70.2872896251312
"292","6-4-8","both",13.4629627626518,13.8873167475689,3.31716004038583,102.31045029836
"293","6-4-8-1","180109",13.7019180818104,14.3775621727248,4.35565550863739,74.7655214645874
"294","6-4-8-2","180109",13.8327550818104,14.4847429041603,4.29682020176194,75.5424338646181
"295","6-4-8-2-1","180109",13.9754160818104,14.615670314013,4.27850021248044,73.7050776312549
"296","6-4-8-3","180109",14.3361060818104,15.0998838945172,4.74157737878204,81.9331738350687
"297","6-4-8-4","180109",14.5600180818104,15.3969914909694,5.007316689639,84.2971319756101
"298","6-4-8-5","180109",14.6258630818105,15.4752821319979,5.05652906419698,83.5349215889575
"299","6-4-9","180109",13.5497910818104,14.2940188605057,4.55215738126255,74.295530013262
"300","6-5","both",12.8964332626518,13.1614814326028,2.51085173895201,76.8653535792955
"301","6-5-1","180109",12.9798100818104,13.4164340985149,3.39488352670972,50.3297335532612
"302","6-5-2","180109",13.2906560818104,13.7684968082739,3.59582609068971,47.3019336253623
"303","6-5.1","180109",13.3152860818104,13.7735364156066,3.52327432249964,55.4253616562026
"304","6-5.2","180109",13.5687020818104,14.0897133083155,3.79609601111416,55.3413572133391
"305","6-6","both",13.6310852626518,13.9627478386046,2.91673270083409,80.3145857717273
"306","6-7","171221",13.9954934434932,14.2114846716972,2.46829087569152,109.528503819117
"307","6-8","both",14.0877172626518,14.4931887051417,3.30632197090444,82.1555659297799
"308","6-8-1","both",14.2624477626518,14.796899742586,3.83072960533297,79.7201497686379
"309","6-9","both",14.1119352626518,14.5266565962166,3.34965721314357,84.0423959152345
"310","6-9.1","180109",14.4942800818104,15.1230732712446,4.31545942831865,57.0077747567717
"311","7","both",10.5848042626518,10.6953456220611,1.50997207362995,13.099047802678
"312","7-1","both",10.9040752626518,11.0667273522966,1.87351483005925,11.3055719961214
"313","7-1-1","both",11.1159342626518,11.253593489556,1.72521128171129,15.5223279691611
"314","7-1-1.1","both",11.1279337626518,11.2948886075155,1.90662547665439,17.0661291542209
"315","7-1-2","both",11.4913467626518,11.6494344480688,1.88741498299774,18.3945859684475
