"","node","label"
"1","13","both"
"2","13.1","both"
"3","13.2","both"
"4","point 23","both"
"5","point 24","both"
"6","point 25","both"
"7","point 26","both"
"8","point 27","both"
"9","point 28","both"
"10","point 29","both"
"11","point 30","both"
"12","point 31","both"
"13","point 32","both"
"14","point 33","both"
"15","point 34","both"
"16","point 35","both"
"17","point 36","both"
"18","none","180228"
"19","13.3","180328"
"20","13.4","180328"
"21","13.5","180328"
"22",NA,"180328"
