"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"44","1-6-1",-88.083807,41.821291,253.667246,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.78196019,-7318201.53266016,253.667246,247.365880556507,6.30136544349324,6.50822515750512,1.62781701930279,1.04722939804196,-1.24623386096209,4.01354431459938,229.959150115271,-88.083846,41.821306,200.033975,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.45930952,-7318203.18695445,200.033975,193.43692491819,6.59705008181044,6.74689819000408,1.41405990126488,1.16623274143785,-0.799666553735733,2.69959926688226,154.675644368965,"both",1.52093846028383,0.213757118037913,6.44920776265184,-0.295684638317198,6.6275616737546,-0.238673032498959,192.317397242118,75.2835057463064
"45","1-7",-88.083803,41.821292,253.931648,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.89302997,-7318201.20033113,253.931648,247.365880556507,6.56576744349323,6.72950081059499,1.47542503630752,1.15829918254167,-0.91390483174473,3.80959380215998,218.273646522963,-88.08384,41.821307,200.271929,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.57037931,-7318202.68846101,200.271929,193.43692491819,6.83500408181044,6.95984825894519,1.31232884185979,1.27730252593756,-0.301173117011786,2.33010541601037,133.505206157969,"both",1.39387693908366,0.163096194447735,6.70038576265183,-0.26923663831721,6.84467453477009,-0.230347448350198,175.889426340466,84.7684403649936
"46","1-7-1",-88.083801,41.821292,253.921154,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.89302997,-7318201.03416662,253.921154,247.365880556507,6.55527344349323,6.69868513185403,1.37868508977019,1.15829918254167,-0.747740316204727,3.71483338514833,212.844274563296,-88.083839,41.821308,200.23982,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.68144909,-7318202.60537877,200.23982,193.43692491819,6.80289508181045,6.94654754537137,1.40539720576935,1.38837231136858,-0.218090877868235,2.25435707181393,129.165145730409,"both",1.39204114776977,-0.0267121159991535,6.67908426265184,-0.247621638317213,6.8226163386127,-0.24786241351734,171.004710146852,83.6791288328875
"47","1-7-1-1",-88.083797,41.821293,253.854668,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645082.00409976,-7318200.70183759,253.854668,247.365880556507,6.48878744349324,6.62481898610669,1.33561375848116,1.26936896704137,-0.415411286987364,3.45786557685924,198.121103677604,-88.083834,41.82131,200.151636,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.90358866,-7318202.18996758,200.151636,193.43692491819,6.71471108181044,6.90796849569869,1.62255472184385,1.61051188036799,0.197320319712162,1.97663379415668,113.252774048108,"both",1.47908424016251,-0.286940963362683,6.60174926265184,-0.225923638317198,6.76639374090269,-0.283149509592,155.686938862856,84.8683296294955
"48","1-7-2",-88.0838,41.821289,253.954277,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.55982062,-7318200.95108436,253.954277,247.365880556507,6.58839644349322,6.67304362779863,1.05950156293878,0.825089829042554,-0.664658059366047,3.81971369873914,218.853473886058,-88.083837,41.821306,200.277049,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.45930952,-7318202.4392143,200.277049,193.43692491819,6.84012408181044,6.93902677705875,1.16738817801754,1.16623274143785,-0.0519263995811343,2.14304196388152,122.787259849838,"both",1.11344487047816,-0.107886615078762,6.71426026265183,-0.25172763831722,6.80603520242869,-0.265983149260117,170.820366867948,96.0662140362194
"49","1-7-3",-88.083799,41.821288,253.893351,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.44875083,-7318200.8680021,253.893351,247.365880556507,6.52747044349323,6.59211084764878,0.920899037360261,0.714020044542849,-0.581575801596045,3.82511818764167,219.163128290598,-88.083836,41.821304,200.22556,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.23716995,-7318202.35613206,200.22556,193.43692491819,6.78863508181044,6.85403887330767,0.944607115591033,0.94409317150712,0.0311558395624161,2.06555761093645,118.347733447784,"both",0.932753076475647,-0.0237080782307724,6.65805276265183,-0.261164638317211,6.72307486047823,-0.261928025658887,168.755430869191,100.815394842814
"50","1-7-4",-88.083798,41.821287,253.918654,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.33768105,-7318200.78491985,253.918654,247.365880556507,6.55277344349324,6.59930940560283,0.782332940075884,0.602950259111822,-0.498493544757366,3.83243743588849,219.58249032435,-88.083835,41.821303,200.238294,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318202.27304982,200.238294,193.43692491819,6.80136908181044,6.85314524064391,0.840820017811961,0.833023387007415,0.114238080568612,1.96225986020696,112.42920829779,"both",0.811576478943923,-0.0584870777360769,6.67707126265184,-0.248595638317198,6.72622732312337,-0.253835835041075,166.00584931107,107.15328202656
"51","1-7-4.1",-88.083799,41.821287,253.886697,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.33768105,-7318200.8680021,253.886697,247.365880556507,6.52081644349323,6.57440693277324,0.837722763189049,0.602950259111822,-0.581575801596045,3.90894804127446,223.966225100957,-88.083835,41.821303,200.199694,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318202.27304982,200.199694,193.43692491819,6.76276908181043,6.81483851285153,0.840820017811961,0.833023387007415,0.114238080568612,1.96225986020696,112.42920829779,"both",0.839271390500505,-0.00309725462291199,6.64179276265183,-0.241952638317201,6.69462272281238,-0.24043158007829,168.197716699373,111.537016803167
"52","1-7-5",-88.083794,41.821286,254.102434,41.8212815714286,-88.083792,0.729919060825056,111069.784573608,83082.2574762256,4645081.22661126,-7318200.45259082,254.102434,247.365880556507,6.73655344349322,6.75653086614546,0.519188836682742,0.491880475543439,-0.166164514608681,3.46737110942899,198.665730575875,-88.083831,41.821303,200.38146,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318201.94072086,200.38146,193.43692491819,6.94453508181044,7.00856030754247,0.945171985388806,0.833023387007415,0.446567037142813,1.60645328450664,92.0429931871591,"both",0.732180411035774,-0.425983148706064,6.84054426265183,-0.207981638317221,6.88254558684397,-0.252029441397006,145.354361881517,106.622737388716
"53","1-7-5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083831,41.821303,200.392638,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318201.94072086,200.392638,193.43692491819,6.95571308181044,7.01963635514211,0.945171985388806,0.833023387007415,0.446567037142813,1.60645328450664,92.0429931871591,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"54","1-7-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083828,41.821303,200.660146,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318201.69147414,200.660146,193.43692491819,7.22322108181044,7.3043143103003,1.08539612443892,0.833023387007415,0.69581375643611,1.40265619005648,80.366279798136,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"55","1-7-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.083828,41.821303,200.695751,41.8212955,-88.083836375,0.729919303924488,111069.784843867,83082.2394716331,4645083.12610017,-7318201.69147414,200.695751,193.43692491819,7.25882608181044,7.33952592698728,1.08539612443892,0.833023387007415,0.69581375643611,1.40265619005648,80.366279798136,"180109",NA,NA,NA,NA,NA,NA,NA,NA
