"","X.Label","X_est.x","Y_est.x","Z_est.x","reflat.x","reflong.x","rlat.x","m.lat.x","m.long.x","meterslat.x","meterslong.x","metersalt.x","ground.alt.x","vert.dist.x","center.dist.x","hor.dist.x","meterslat.or.x","meterslong.or.x","theta.x","thetadeg.x","X_est.y","Y_est.y","Z_est.y","reflat.y","reflong.y","rlat.y","m.lat.y","m.long.y","meterslat.y","meterslong.y","metersalt.y","ground.alt.y","vert.dist.y","center.dist.y","hor.dist.y","meterslat.or.y","meterslong.or.y","theta.y","thetadeg.y","is.in","avg.hor.dist","diff.hor.dist","avg.vert.dist","diff.vert.dist","avg.center.dist","diff.center.dist","avg.theta","diff.theta"
"379","8-2-4-3-2-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049369,41.814067,144.945593,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644273.56912044,-7316160.21924595,144.945593,138.76051818995,6.18507481004968,8.45900337329673,5.7705794911373,-1.17240180633962,5.65022669173777,0.470378233451511,26.9506875515909,"180109",NA,NA,NA,NA,NA,NA,NA,NA
"380","8-2-4-3-3",-88.049363,41.81406,199.719034,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.78753135,-7316160.29601745,199.719034,193.776591429278,5.94244257072194,8.57498979188936,6.18205679565292,-1.38837055768818,6.02413922641426,0.454029763005408,26.0139891935349,-88.049364,41.814065,144.589159,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644273.34698115,-7316159.8037881,144.589159,138.76051818995,5.82864081004968,8.52703509180322,6.22392751920095,-1.39454109594226,6.06568453647196,0.448991679883411,25.7253282938083,"both",6.20299215742693,-0.0418707235480351,5.88554169038581,0.11380176067226,8.55101244184629,0.0479547000861444,25.8696587436716,0.288660899726512
"381","8-2-4-3-4",-88.049364,41.814057,199.846357,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.45432242,-7316160.37910902,199.846357,193.776591429278,6.06976557072196,8.66613738754108,6.18545739102742,-1.72157949209213,5.9410476507619,0.398490681185511,22.831834207223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"382","8-2-4-3-5",-88.049365,41.814054,200.268637,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644272.12111348,-7316160.4622006,200.268637,193.776591429278,6.49204557072196,8.98245292549963,6.20788247846932,-2.05478842649609,5.85795607604086,0.343182886339395,19.6629309883652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"383","8-2-4-3.5",-88.049371,41.814067,199.95339,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644273.56501886,-7316160.96075005,199.95339,193.776591429278,6.17679857072196,8.20056449393878,5.39410951279046,-0.610883045010269,5.3594066221267,0.56704895509414,32.4895119041975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"384","8-2-4-3.55",-88.049362,41.814067,200.07615,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644273.56501886,-7316160.21292587,200.07615,193.776591429278,6.29955857072196,8.79521940254893,6.13770691325488,-0.610883045010269,6.1072308011353,0.580847886354713,33.2801324272195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171221",NA,NA,NA,NA,NA,NA,NA,NA
"385","8-2-4-4",-88.04935,41.814066,201.024057,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644273.45394922,-7316159.21582696,201.024057,193.776591429278,7.24746557072194,10.1744028564607,7.140918448404,-0.721952689811587,7.10432970803231,0.579268626456062,33.1896475002726,-88.049351,41.814071,145.914327,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644274.01339902,-7316158.7235977,145.914327,138.76051818995,7.15380881004967,10.1375871137527,7.1828749117732,-0.72812322806567,7.14587493333966,0.573427641318575,32.8549837036959,"both",7.1618966800886,-0.0419564633691936,7.20063719038581,0.0936567606722747,10.1559949851067,0.0368157427080327,33.0223156019842,0.334663796576621
"386","8-2-5",-88.049382,41.814075,200.110376,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644274.45357602,-7316161.87475738,200.110376,193.776591429278,6.33378457072195,7.74309400467429,4.45406306386736,0.27767411340028,4.44539929181337,0.742924680903819,42.5664487118922,-88.049382,41.81408,145.034414,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.01302582,-7316161.29943634,145.034414,138.76051818995,6.27389581004968,7.76664113778317,4.57809413705605,0.271503575146198,4.57003629487008,0.73431114148479,42.0729292565124,"both",4.51607860046171,-0.124031073188696,6.30384019038581,0.0598887606722656,7.75486757122873,-0.0235471331088899,42.3196889842023,0.493519455379882
"387","8-2-5-1",-88.049381,41.814077,200.551491,41.8140725,-88.0494355,0.729793238792617,111069.644696816,83091.5755292568,4644274.67571531,-7316161.79166581,200.551491,193.776591429278,6.77489957072194,8.1643313969084,4.55598978984545,0.499813402071595,4.52849086653441,0.790468403973794,45.2905033861406,-88.049382,41.814082,145.48143,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.23516511,-7316161.29943634,145.48143,138.76051818995,6.72091181004967,8.14245482473267,4.59661995539628,0.493642864748836,4.57003629487008,0.782571473699955,44.8380426103405,"both",4.57630487262086,-0.0406301655508292,6.74790569038581,0.0539877606722712,8.15339311082054,0.0218765721757297,45.0642729982405,0.452460775800077
"388","8-2-6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88.049378,41.814083,145.299968,41.8140775555556,-88.049437,0.729793327028707,111069.644794907,83091.5689951844,4644275.34623476,-7316160.96707007,145.299968,138.76051818995,6.53944981004969,8.19534209172062,4.9395574884972,0.604712509550154,4.90240257047117,0.797701670211482,45.7049390136546,"180109",NA,NA,NA,NA,NA,NA,NA,NA
